entity_type,layer,text,insert_x,insert_y,start_x,start_y,start_z,end_x,end_y,end_z,center_x,center_y,radius,vertices,vertex_count,closed,start_angle,end_angle
TEXT,CARGAS-DIAGRAMA-CONVENC,CONTIENE,-60.8835,-0.9023,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMPARAS 22Wx20,-61.3121,-1.4767,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS 300Wx9,-61.1378,-2.0252,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-61.6286,-0.4622,0.0,-61.6286,-1.6954,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-57.1444,-1.6954,0.0,-57.1444,-0.4622,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,R,-56.6238,-1.4823,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,S,-56.6181,-2.0016,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,WATTS,-58.3902,-0.7462,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMPARAS,-59.131,-1.0789,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,440,-58.8694,-1.4767,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.1444,-0.8475,0.0,-58.1444,-1.6954,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,-0.4622,0.0,-59.2322,-1.6954,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,-0.8475,0.0,-57.1444,-0.8475,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS,-57.9346,-1.0789,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2700,-57.8892,-2.0252,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TABLERO T.2,-61.0235,1.4284,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOTAL,-60.7092,0.9151,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMP. EXTERNAS 2x70,-61.4978,2.4549,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TABLERO T.1,-61.0064,1.9416,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2.232,-57.9177,1.4284,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,9.320 W. ,-58.562,0.9151,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,140,-58.8919,2.4549,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,3.208,-57.9177,1.9416,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,PROTECCION,-54.5073,-0.9158,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-55.9134,-1.6954,0.0,-55.9134,-0.4622,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,FASE,-55.5742,-0.9023,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,12 TW",-55.7686,-1.4708,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,10 TW",-55.7686,-1.9901,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20 A.,-54.2522,-1.4823,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,40 A.,-54.2522,-2.0016,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-54.7464,-0.4622,0.0,-54.7464,-1.6954,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-53.1396,-0.4622,0.0,-53.1396,-1.6954,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-51.2428,-1.9658,0.0,-51.4732,-1.9658,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-51.2428,-1.5186,0.0,-51.4732,-1.5186,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2x40 A.,-54.3579,1.452,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2x50 A,-54.3379,1.9653,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,2x20 A.,-54.3579,2.4785,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,8 TW",-55.7115,1.4635,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,8 TW",-55.7115,1.9767,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,12 TW",-55.7686,2.4899,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CALIBRE,-56.8963,4.4849,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CONDUCTOR,-57.0735,4.7369,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.1444,5.0444,0.0,-53.1396,5.0444,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-57.1444,3.8112,0.0,-57.1444,5.0444,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,5.0444,0.0,-59.2322,3.8112,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-61.6286,5.0444,0.0,-61.6286,3.8112,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS 300Wx6,-61.1407,2.9681,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS 300Wx5,-61.1407,3.4814,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMPARAS 22Wx20,-61.3121,4.0299,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,CONTIENE,-60.8835,4.6043,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,1800,-57.8977,2.9681,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,R,-56.6238,2.9918,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,S,-56.6181,3.505,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,1500,-57.8977,3.4814,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,R,-56.6238,4.027,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,440,-58.8694,4.0299,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,TOMAS,-57.9346,4.4277,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-59.2322,4.659,0.0,-57.1444,4.659,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,WATTS,-58.3902,4.7604,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,LAMPARAS,-59.131,4.4277,,,,,,,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-58.1444,4.659,0.0,-58.1444,3.8112,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-55.9134,3.8112,0.0,-55.9134,5.0444,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-53.1396,5.0444,0.0,-53.1396,3.8112,0.0,,,,,,,,
LINE,CARGAS-DIAGRAMA-CONVENC,,,,-54.7464,5.0444,0.0,-54.7464,3.8112,0.0,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,PROTECCION,-54.5073,4.5908,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,10 TW",-55.7686,3.0032,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,30 A.,-54.2522,2.9918,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,10 TW",-55.7686,3.5164,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,30 A.,-54.2522,3.505,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,20 A.,-54.2522,4.027,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,"Cu,12 TW",-55.7686,4.0385,,,,,,,,,,,,,,
TEXT,CARGAS-DIAGRAMA-CONVENC,FASE,-55.5742,4.6043,,,,,,,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-68.3289,15.6679,3.5551,,,,250.503,288.6246
LINE,ELEMENTOS-ELEC,,,,-69.5931,12.2844,0.0,-69.5931,10.9069,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-64.3356,11.0371,0.0,-64.3356,12.361,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.5581,12.7693,0.0,-62.5581,11.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.7081,12.6193,0.0,-62.7081,11.9193,0.0,,,,,,,,
TEXT,TITULOS,LAMPARAS Y TELEFONOS 2º PISO,-73.0201,7.4783,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-67.4581,9.2193,0.0,-70.7581,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.4581,10.7193,0.0,-71.495,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.4581,10.8193,0.0,-71.495,10.8193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-67.5155,13.4335,4.0675,,,,240.5484,259.892
ARC,ELEMENTOS-ELEC,,,,,,,,,,-69.88,7.467,2.4999,,,,86.3242,131.5683
ARC,ELEMENTOS-ELEC,,,,,,,,,,-69.7842,10.7113,2.5874,,,,178.0557,212.2599
LINE,ELEMENTOS-ELEC,,,,-72.4014,10.797,0.0,-72.4014,9.2771,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.5931,9.8594,0.0,-69.5931,9.3799,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-71.6219,9.9693,0.0,-71.6219,9.398,0.0,,,,,,,,
LINE,CAJONEO,,,,-69.395,9.2193,0.0,-69.395,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.645,9.2193,0.0,-67.645,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.995,9.2193,0.0,-67.995,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-69.745,9.2193,0.0,-69.745,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.445,9.2193,0.0,-70.445,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.095,9.2193,0.0,-70.095,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-68.345,9.2193,0.0,-68.345,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-68.695,9.2193,0.0,-68.695,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-69.045,9.2193,0.0,-69.045,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-71.495,9.2193,0.0,-71.495,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.795,9.3693,0.0,-70.795,10.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-71.145,9.2193,0.0,-71.145,10.7193,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.4014,9.2771,0.0,-72.0128,9.2771,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-71.9807,9.2559,,,,,,,,,,,,,,
TEXT,ELEMENTOS-ELEC,S.C,-71.7389,9.2651,,,,,,,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-71.0581, 9.0693], [-70.7581, 9.0693], [-70.7581, 9.3693], [-71.0581, 9.3693]]",4.0,True,,
LINE,CABLES,,,,-69.201,9.442,0.0,-69.2618,9.2997,0.0,,,,,,,,
LINE,CABLES,,,,-69.1438,9.442,0.0,-69.2046,9.2997,0.0,,,,,,,,
LINE,CABLES,,,,-69.2433,9.4543,0.0,-69.3041,9.312,0.0,,,,,,,,
TEXT,TEXTO,VA A,-68.1447,9.4511,,,,,,,,,,,,,,
TEXT,TEXTO,SC.,-68.1447,9.3144,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-68.5673,9.5628,0.0,-68.6375,9.4864,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-68.2294,9.4291,0.0,-68.5673,9.5628,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-68.7731,9.4223,0.0,-68.7625,9.3587,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-68.2533,9.3799,0.0,-68.7731,9.4223,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.5931,9.3799,0.0,-68.2533,9.3799,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.2915,10.9069,0.0,-69.5931,10.9069,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.703,9.9693,0.0,-71.6219,9.9693,0.0,,,,,,,,
LINE,CABLES,,,,-72.3157,10.0649,0.0,-72.4921,9.9848,0.0,,,,,,,,
LINE,CABLES,,,,-72.3157,10.0092,0.0,-72.4921,9.9292,0.0,,,,,,,,
LINE,CABLES,,,,-70.6194,10.0398,0.0,-70.6802,9.8975,0.0,,,,,,,,
LINE,CABLES,,,,-70.5116,10.0314,0.0,-70.5724,9.8891,0.0,,,,,,,,
LINE,CABLES,,,,-70.5688,10.0314,0.0,-70.6296,9.8891,0.0,,,,,,,,
LINE,CABLES,,,,-70.5058,10.9689,0.0,-70.5666,10.8266,0.0,,,,,,,,
LINE,CABLES,,,,-70.563,10.9689,0.0,-70.6238,10.8266,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.4791,10.9846,0.0,-72.5145,11.0199,0.0,,,,,,,,
TEXT,TEXTO,11,-72.4792,10.8642,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.4791,10.8292,0.0,-72.5145,10.7938,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.3237,10.9846,0.0,-72.2884,11.0199,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.3237,10.8292,0.0,-72.2884,10.7938,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-72.4014,10.9069,0.1099,,,,,
LINE,CAJONEO,,,,-71.495,10.7193,0.0,-71.495,10.8193,0.0,,,,,,,,
TEXT,TEXTO,CIRC. 1,-68.9901,10.322,,,,,,,,,,,,,,
TEXT,TEXTO,VA A,-68.9901,10.4586,,,,,,,,,,,,,,
LINE,CABLES,,,,-69.225,10.0314,0.0,-69.2858,9.8891,0.0,,,,,,,,
LINE,CABLES,,,,-69.2821,10.0314,0.0,-69.3429,9.8891,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.1839,10.2982,0.0,-69.0965,10.2655,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.0965,10.4947,0.0,-69.1839,10.2982,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.1948,9.9693,0.0,-69.0965,10.4947,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.4833,9.9693,0.0,-69.1948,9.9693,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.5154,9.8916,0.0,-69.4801,9.8563,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.5154,10.047,0.0,-69.4801,10.0824,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.6708,9.8916,0.0,-69.7062,9.8563,0.0,,,,,,,,
TEXT,TEXTO,1,-69.6284,9.9204,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.6708,10.047,0.0,-69.7062,10.0824,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-69.5931,9.9693,0.1099,,,,,
LINE,CAJONEO,,,,-62.7081,9.2193,0.0,-62.7081,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.5581,9.0693,0.0,-62.5581,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.4581,11.3193,0.0,-67.4581,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-65.9581,11.2193,0.0,-65.9581,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-66.3581,11.2193,0.0,-66.3581,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.3081,11.1693,0.0,-67.3081,9.3693,0.0,,,,,,,,
LINE,CAJONEO,,,,-66.9081,11.1693,0.0,-66.9081,9.2193,0.0,,,,,,,,
LINE,CAJONEO,,,,-63.9581,9.2193,0.0,-67.1581,9.2193,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-67.4581, 9.0693], [-67.1581, 9.0693], [-67.1581, 9.3693], [-67.4581, 9.3693]]",4.0,True,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-63.9581, 9.0693], [-63.6581, 9.0693], [-63.6581, 9.3693], [-63.9581, 9.3693]]",4.0,True,,
LINE,CAJONEO,,,,-62.7081,9.2193,0.0,-63.6581,9.2193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-65.9538,9.4916,2.1209,,,,44.4805,116.0041
LINE,ELEMENTOS-ELEC,,,,-64.4454,10.9272,0.0,-65.5408,10.9272,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.5355,10.1734,0.0,-64.3356,10.1734,0.0,,,,,,,,
TEXT,NOTAS,COCIN.,-66.9501,9.7974,,,,,,,,,,,,,,
LINE,CABLES,,,,-66.5597,10.9247,0.0,-66.7361,10.8447,0.0,,,,,,,,
LINE,CABLES,,,,-66.5597,10.9804,0.0,-66.7361,10.9003,0.0,,,,,,,,
LINE,CABLES,,,,-65.2847,10.2354,0.0,-65.3455,10.0931,0.0,,,,,,,,
LINE,CABLES,,,,-65.3418,10.2354,0.0,-65.4026,10.0931,0.0,,,,,,,,
LINE,CABLES,,,,-65.1158,10.9893,0.0,-65.1766,10.847,0.0,,,,,,,,
LINE,CABLES,,,,-65.1729,10.9893,0.0,-65.2337,10.847,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-65.7796,10.8434,1.0899,,,,162.189,211.7358
LINE,ELEMENTOS-ELEC,,,,-65.5408,11.3854,0.0,-65.5408,10.9272,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.8787,11.3854,0.0,-65.5408,11.3854,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.6454,11.2327,0.0,-66.7943,11.2327,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.6454,10.2833,0.0,-66.6454,11.2327,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-67.0051,11.3479,,,,,,,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-66.8807,11.1929,,,,,,,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-66.6454,10.1734,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.5677,10.2511,0.0,-66.5323,10.2864,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.5677,10.0957,0.0,-66.5323,10.0603,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.7231,10.2511,0.0,-66.7585,10.2864,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-66.7231,10.0957,0.0,-66.7585,10.0603,0.0,,,,,,,,
TEXT,TEXTO,11,-66.7232,10.136,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-66.9081,11.3193,0.0,-66.9081,11.1693,0.0,,,,,,,,
LINE,CAJONEO,,,,-66.9081,11.1693,0.0,-67.3081,11.1693,0.0,,,,,,,,
LINE,CAJONEO,,,,-66.9081,11.3193,0.0,-67.4581,11.3193,0.0,,,,,,,,
ARC,CAJONEO,,,,,,,,,,-66.2581,11.2193,0.1,,,,90.0,180.0
ARC,CAJONEO,,,,,,,,,,-66.0581,11.2193,0.1,,,,0.0,90.0
LINE,CAJONEO,,,,-66.2581,11.3193,0.0,-66.0581,11.3193,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
TEXT,NOTAS,CAFETERIA,-64.0855,10.7799,,,,,,,,,,,,,,
LINE,CABLES,,,,-64.2499,12.1064,0.0,-64.4262,12.0263,0.0,,,,,,,,
LINE,CABLES,,,,-64.2499,12.0507,0.0,-64.4262,11.9706,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-64.3356,10.8174,0.0,-64.3356,10.1734,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-64.3356,10.9272,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-64.2578,11.005,0.0,-64.2225,11.0403,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-64.2578,10.8495,0.0,-64.2225,10.8142,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-64.4133,11.005,0.0,-64.4486,11.0403,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-64.4133,10.8495,0.0,-64.4486,10.8142,0.0,,,,,,,,
TEXT,TEXTO,11,-64.4134,10.8899,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-62.7081,11.9193,0.0,-62.5581,11.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.7081,11.8693,0.0,-62.5581,11.8693,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.7081,9.9193,0.0,-62.5581,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.7081,9.9693,0.0,-62.5581,9.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.6081,11.8693,0.0,-62.6081,9.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.6581,11.8693,0.0,-62.6581,9.9693,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.5581,11.9193,0.0,-62.5581,9.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-62.7081,11.9193,0.0,-62.7081,9.9193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-68.3347,18.6525,4.3095,,,,254.4022,285.3523
LINE,ELEMENTOS-ELEC,,,,-69.2983,16.5568,0.0,-66.993,16.5568,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.4833,12.3943,0.0,-67.208,12.3943,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-69.4833,14.5443,0.0,-67.208,14.5443,0.0,,,,,,,,
LINE,CAJONEO,,,,-67.9081,15.7693,0.0,-67.4581,15.7693,0.0,,,,,,,,
LINE,CAJONEO,,,,-69.1581,15.6193,0.0,-67.4581,15.6193,0.0,,,,,,,,
LINE,CABLES,,,,-70.3114,14.6064,0.0,-70.3721,14.4641,0.0,,,,,,,,
LINE,CABLES,,,,-70.3685,14.6064,0.0,-70.4293,14.4641,0.0,,,,,,,,
LINE,CABLES,,,,-68.1955,14.6064,0.0,-68.2563,14.4641,0.0,,,,,,,,
LINE,CABLES,,,,-68.2527,14.6064,0.0,-68.3135,14.4641,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-69.4146,13.1905,1.331,,,,102.58,187.323
LINE,ELEMENTOS-ELEC,,,,-70.7639,14.5443,0.0,-70.7639,13.0326,0.0,,,,,,,,
TEXT,TEXTO,11,-69.6684,14.5017,,,,,,,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-69.5931,14.5443,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.4089,13.449,0.0,-72.4089,14.9488,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-71.6081,14.1943,0.0,-71.6081,14.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-71.7581,14.2693,0.0,-71.7581,14.7193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.8331,14.9693,0.0,-70.8331,13.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.9831,14.9693,0.0,-70.9831,13.4193,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-70.5783,9.9191,2.6497,,,,70.6141,101.249
LINE,ELEMENTOS-ELEC,,,,-69.703,12.3943,0.0,-71.1335,12.3943,0.0,,,,,,,,
ARC,ELEMENTOS-ELEC,,,,,,,,,,-71.6964,14.3904,1.2117,,,,240.1807,299.8889
LINE,ELEMENTOS-ELEC,,,,-72.4866,13.2614,0.0,-72.5219,13.226,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.3312,13.2614,0.0,-72.2958,13.226,0.0,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.3312,13.4168,0.0,-72.2958,13.4522,0.0,,,,,,,,
CIRCLE,ELEMENTOS-ELEC,,,,,,,,,,-72.4089,13.3391,0.1099,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.4866,13.4168,0.0,-72.5219,13.4522,0.0,,,,,,,,
TEXT,NOTAS,W.C.H.,-72.6444,12.9306,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-71.1335,12.3943,0.0,-71.1335,12.4889,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-70.8188,12.916,,,,,,,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-71.1712,12.5234,,,,,,,,,,,,,,
TEXT,TEXTO,11,-72.4867,13.3071,,,,,,,,,,,,,,
LINE,CABLES,,,,-72.3207,14.263,0.0,-72.4971,14.1829,0.0,,,,,,,,
LINE,CABLES,,,,-72.3207,14.2073,0.0,-72.4971,14.1273,0.0,,,,,,,,
TEXT,ELEMENTOS-ELEC,S,-71.0784,13.3062,,,,,,,,,,,,,,
LINE,ELEMENTOS-ELEC,,,,-72.299,13.3398,0.0,-71.0926,13.3398,0.0,,,,,,,,
LINE,CABLES,,,,-71.5086,13.4058,0.0,-71.5694,13.2635,0.0,,,,,,,,
LINE,CABLES,,,,-71.4515,13.4058,0.0,-71.5123,13.2635,0.0,,,,,,,,
LWPOLYLINE,CAJONEO,,,,,,,,,,,,,"[[-71.0581, 12.4693], [-70.7581, 12.4693], [-70.7581, 12.7693], [-71.0581, 12.7693]]",4.0,True,,
ARC,CAJONEO,,,,,,,,,,-72.5705,13.9193,0.25,,,,180.0,270.0
LINE,CAJONEO,,,,-72.8205,14.1193,0.0,-72.8205,13.9193,0.0,,,,,,,,
LINE,CAJONEO,,,,-72.5705,13.6693,0.0,-71.7581,13.6693,0.0,,,,,,,,
INSERT,CAJONEO,,,,,,,,,,,,,,,,,
LINE,CAJONEO,,,,-71.7581,14.1193,0.0,-71.7581,13.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-71.6081,14.1943,0.0,-71.6081,13.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-71.7581,13.6693,0.0,-71.6081,13.6693,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.9831,13.4193,0.0,-70.8331,13.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.9831,12.7693,0.0,-70.9831,13.4193,0.0,,,,,,,,
LINE,CAJONEO,,,,-70.8331,12.7693,0.0,-70.8331,13.4193,0.0,,,,,,,,
TEXT,NOTAS,HALL,-68.4853,13.9524,,,,,,,,,,,,,,
