entity_type,layer,center_x,center_y,radius,start_angle,end_angle,vertices,vertex_count,closed,start_x,start_y,start_z,end_x,end_y,end_z,text,insert_x,insert_y
LWPOLYLINE,VIGAS,,,,,,"[[-9.1085, 271.6852], [-8.9585, 271.6852], [-8.9585, 272.0852], [-9.1085, 272.0852]]",4.0,True,,,,,,,,,
LINE,VIGAS,,,,,,,,,-11.8484,271.6852,0.0,-9.1085,271.6852,0.0,,,
LINE,VIGAS,,,,,,,,,-13.0483,271.6852,0.0,-11.9984,271.6852,0.0,,,
LINE,VIGAS,,,,,,,,,-13.0483,272.0852,0.0,-11.9984,272.0852,0.0,,,
LINE,VIGAS,,,,,,,,,-11.8484,272.0852,0.0,-9.1085,272.0852,0.0,,,
LINE,VIGAS,,,,,,,,,-19.8082,271.6852,0.0,-13.1983,271.6852,0.0,,,
LINE,VIGAS,,,,,,,,,-19.8082,272.0852,0.0,-13.1983,272.0852,0.0,,,
LINE,VIGAS,,,,,,,,,-13.0483,272.4852,0.0,-13.0483,273.0852,0.0,,,
LINE,VIGAS,,,,,,,,,-11.9984,272.4852,0.0,-11.9984,273.0852,0.0,,,
LINE,VIGAS,,,,,,,,,-11.9984,273.0852,0.0,-8.9585,273.0852,0.0,,,
LINE,VIGAS,,,,,,,,,-11.9984,272.6852,0.0,-8.9585,272.6852,0.0,,,
ARC,TEJA ANDINA,-15.0082,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-14.8282,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-14.6482,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-14.4682,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-14.2882,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-14.1082,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-13.9282,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-13.7482,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-13.5682,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-13.3882,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-13.2082,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-13.0282,272.4624,0.0929,102.5188,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-11.9084,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-11.7284,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-11.5484,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-11.3684,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-11.1884,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-11.0084,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-10.8284,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-10.6484,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-10.4684,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-10.2884,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-10.1084,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-9.9284,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-9.7484,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-9.5684,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-9.3884,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-9.2084,272.4624,0.0929,14.25,165.75,,,,,,,,,,,,
ARC,TEJA ANDINA,-9.0384,272.4753,0.0806,7.0972,172.9028,,,,,,,,,,,,
INSERT,NIVELES,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
HATCH,Achurado,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
INSERT,VENTANA,,,,,,,,,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.1982, 268.4746], [-16.1982, 267.5352], [-16.2482, 267.5352], [-16.2482, 268.5089]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.8482, 270.2446], [-18.8482, 270.2652], [-18.8282, 270.2852], [-18.7544, 270.2852], [-18.7431, 270.2817], [-16.1678, 268.5144], [-16.1652, 268.5122], [-16.0342, 268.3849], [-16.0282, 268.3706], [-16.0282, 266.6602], [-16.0782, 266.6602], [-16.0782, 268.3495], [-16.0842, 268.3638], [-16.1982, 268.4746], [-18.7482, 270.2246], [-18.8282, 270.2246]]",16.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.4482, 268.6462], [-16.4482, 267.7102], [-16.4982, 267.7102], [-16.4982, 268.6805]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.6982, 268.8177], [-16.6982, 267.8852], [-16.7482, 267.8852], [-16.7482, 268.8521]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.9482, 268.9893], [-16.9482, 268.0602], [-16.9982, 268.0602], [-16.9982, 269.0236]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.1982, 269.1609], [-17.1982, 268.2352], [-17.2482, 268.2352], [-17.2482, 269.1952]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.4482, 269.3324], [-17.4482, 268.4102], [-17.4982, 268.4102], [-17.4982, 269.3668]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.6982, 269.504], [-17.6982, 268.5852], [-17.7482, 268.5852], [-17.7482, 269.5383]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.9482, 269.6756], [-17.9482, 268.7602], [-17.9982, 268.7602], [-17.9982, 269.7099]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.1982, 269.8472], [-18.1982, 268.9352], [-18.2482, 268.9352], [-18.2482, 269.8815]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.4482, 270.0187], [-18.4482, 269.1102], [-18.4982, 269.1102], [-18.4982, 270.053]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.6982, 270.1903], [-18.6982, 269.2852], [-18.7482, 269.2852], [-18.7482, 270.2246]]",4.0,True,,,,,,,,,
LINE,COTAS,,,,,,,,,-16.4482,268.2068,0.0,-16.2482,268.0696,0.0,,,
LINE,COTAS,,,,,,,,,-16.4482,268.1462,0.0,-16.2482,268.0089,0.0,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.1982, 268.7215], [-17.1982, 268.6609], [-16.9982, 268.5236], [-16.9982, 268.5843]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.9482, 268.5499], [-16.9482, 268.4893], [-16.7482, 268.3521], [-16.7482, 268.4127]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.6982, 268.3784], [-16.6982, 268.3177], [-16.4982, 268.1805], [-16.4982, 268.2411]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-16.4482, 268.2068], [-16.4482, 268.1462], [-16.2482, 268.0089], [-16.2482, 268.0696]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.1982, 269.4078], [-18.1982, 269.3472], [-17.9982, 269.2099], [-17.9982, 269.2705]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.9482, 269.2362], [-17.9482, 269.1756], [-17.7482, 269.0383], [-17.7482, 269.099]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.6982, 269.0647], [-17.6982, 269.004], [-17.4982, 268.8668], [-17.4982, 268.9274]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-17.4482, 268.8931], [-17.4482, 268.8324], [-17.2482, 268.6952], [-17.2482, 268.7558]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.6982, 269.7509], [-18.6982, 269.6903], [-18.4982, 269.553], [-18.4982, 269.6137]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-18.4482, 269.5794], [-18.4482, 269.5187], [-18.2482, 269.3815], [-18.2482, 269.4421]]",4.0,True,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
LINE,CORTES,,,,,,,,,-3.7411,275.9007,0.0,-3.7411,286.0385,0.0,,,
LINE,VEREDAS,,,,,,,,,-5.384,266.3352,0.0,-6.384,266.3352,0.0,,,
LINE,MURO,,,,,,,,,2.0538,266.3352,0.0,2.0538,272.2206,0.0,,,
LINE,VEREDAS,,,,,,,,,2.0538,266.3352,0.0,3.0538,266.3352,0.0,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
HATCH,MADERA,,,,,,,,,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-5.259, 269.2826], [-5.3047, 269.2623], [-5.3453, 269.3537], [-5.2996, 269.374]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-3.884, 270.0852], [-5.684, 269.2852], [-5.6536, 269.2167], [-3.884, 270.0032]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-5.259, 266.7852], [-5.259, 269.2826], [-5.359, 269.2826], [-5.359, 266.7852], [-5.259, 266.7852]]",5.0,False,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-3.884, 270.0852], [-3.9297, 270.0649], [-3.95, 270.1106], [-3.9043, 270.1309]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-4.4612, 269.8287], [-4.5069, 269.8084], [-4.5272, 269.8541], [-4.4815, 269.8744]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-5.0612, 269.5621], [-5.1069, 269.5418], [-5.1272, 269.5874], [-5.0815, 269.6078]]",4.0,True,,,,,,,,,
LWPOLYLINE,MADERA,,,,,,"[[-5.5458, 269.3467], [-5.5915, 269.3263], [-5.6118, 269.372], [-5.5661, 269.3923]]",4.0,True,,,,,,,,,
LWPOLYLINE,TEJA ANDINA,,,,,,"[[-3.884, 270.14], [-3.9043, 270.1856], [-4.1729, 270.0882], [-4.1648, 270.0699], [-4.4013, 269.9866], [-4.3932, 269.9684], [-4.6298, 269.8851], [-4.6014, 269.8211]]",8.0,True,,,,,,,,,
LWPOLYLINE,TEJA ANDINA,,,,,,"[[-4.4711, 269.879], [-4.4914, 269.9247], [-4.76, 269.8272], [-4.7519, 269.809], [-4.9885, 269.7257], [-4.9803, 269.7074], [-5.2169, 269.6242], [-5.1885, 269.5602]]",8.0,True,,,,,,,,,
LWPOLYLINE,TEJA ANDINA,,,,,,"[[-5.0583, 269.6181], [-5.0786, 269.6638], [-5.3471, 269.5663], [-5.339, 269.548], [-5.5756, 269.4648], [-5.5675, 269.4465], [-5.804, 269.3632], [-5.7756, 269.2993]]",8.0,True,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
INSERT,NIVELES,,,,,,,,,,,,,,,,,
LWPOLYLINE,VIGAS,,,,,,"[[-3.884, 268.8852], [-3.634, 268.8852], [-3.634, 269.2852], [-3.884, 269.2852]]",4.0,True,,,,,,,,,
LWPOLYLINE,MURO,,,,,,"[[0.8989, 269.2852], [-3.734, 269.2852], [-3.734, 270.4852], [-3.884, 270.4852], [-3.884, 268.8852], [-3.634, 268.8852], [-3.634, 269.0852], [-1.184, 269.0852], [-1.184, 268.8852], [-0.934, 268.8852], [-0.934, 269.0852], [1.8038, 269.0852], [1.8038, 268.8852], [1.9036, 268.8852], [1.9036, 266.4852], [-1.034, 266.4852], [-1.034, 267.6852], [-1.184, 267.6852], [-1.184, 266.4852], [-3.734, 266.4852], [-3.734, 267.4852], [-3.884, 267.4852], [-3.884, 266.4852], [-5.234, 266.4852], [-5.234, 266.7852], [-5.384, 266.7852], [-5.384, 266.3352]]",27.0,False,,,,,,,,,
LWPOLYLINE,VIGAS,,,,,,"[[1.8038, 268.8852], [2.0538, 268.8852], [2.0538, 269.2852], [1.8038, 269.2852]]",4.0,True,,,,,,,,,
MTEXT,TEXTO,,,,,,,,,,,,,,,BARANDA MADERA h= 0.90 m.,-0.4921,277.1378
LWPOLYLINE,VENTANA,,,,,,"[[-3.884, 267.4852], [-3.734, 267.4852], [-3.734, 268.8852], [-3.884, 268.8852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VENTANA,,,,,,"[[-3.824, 267.4852], [-3.794, 267.4852], [-3.794, 268.8852], [-3.824, 268.8852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VIGAS,,,,,,"[[-1.184, 268.8852], [-0.934, 268.8852], [-0.934, 269.2852], [-1.184, 269.2852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VENTANA,,,,,,"[[-1.184, 267.6852], [-1.034, 267.6852], [-1.034, 268.8852], [-1.184, 268.8852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VENTANA,,,,,,"[[-1.124, 267.6852], [-1.094, 267.6852], [-1.094, 268.8852], [-1.124, 268.8852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VIGAS,,,,,,"[[-3.884, 271.6852], [-3.634, 271.6852], [-3.634, 272.0852], [-3.884, 272.0852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VIGAS,,,,,,"[[1.8038, 271.6852], [2.0538, 271.6852], [2.0538, 272.0852], [1.8038, 272.0852]]",4.0,True,,,,,,,,,
LINE,OTROS,,,,,,,,,-3.734,272.0852,0.0,-3.734,272.5852,0.0,,,
LWPOLYLINE,VENTANA,,,,,,"[[-3.884, 270.4852], [-3.734, 270.4852], [-3.734, 271.6852], [-3.884, 271.6852]]",4.0,True,,,,,,,,,
LWPOLYLINE,VENTANA,,,,,,"[[-3.824, 270.4852], [-3.794, 270.4852], [-3.794, 271.6852], [-3.824, 271.6852]]",4.0,True,,,,,,,,,
INSERT,NIVELES,,,,,,,,,,,,,,,,,
MTEXT,TEXTO,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;COCINA},0.416,266.9565
INSERT,NIVELES,,,,,,,,,,,,,,,,,
MTEXT,TEXTO,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;SALA},-2.3631,266.9565
LWPOLYLINE,MURO BAJO.,,,,,,"[[0.9989, 269.2852], [0.9989, 269.5852], [0.8989, 269.5852], [0.8989, 269.2852]]",4.0,False,,,,,,,,,
LWPOLYLINE,VIGAS,,,,,,"[[-1.184, 272.6505], [-0.934, 272.6505], [-0.934, 273.0505], [-1.184, 273.0505]]",4.0,True,,,,,,,,,
LINE,OTROS,,,,,,,,,-4.384,271.9652,0.0,-4.384,272.5852,0.0,,,
LINE,OTROS,,,,,,,,,-3.884,272.0852,0.0,-4.384,272.0852,0.0,,,
LINE,OTROS,,,,,,,,,-3.884,271.9652,0.0,-4.384,271.9652,0.0,,,
LWPOLYLINE,MURO,,,,,,"[[0.9989, 269.2852], [1.9036, 269.2852], [1.9036, 271.6852], [1.8038, 271.6852], [1.8038, 272.0852], [1.7937, 272.0852], [-0.934, 272.8429], [-0.934, 271.4852], [-1.084, 271.4852], [-1.084, 272.6505], [-1.184, 272.6505], [-1.184, 272.8367], [-3.591, 272.0852], [-3.634, 272.0852], [-3.634, 271.6852], [-3.884, 271.6852], [-3.884, 272.2033], [-1.059, 273.0852], [2.0538, 272.2206]]",19.0,False,,,,,,,,,
LINE,OTROS,,,,,,,,,-2.6605,272.5852,0.0,-4.384,272.5852,0.0,,,
LINE,OTROS,,,,,,,,,-3.884,272.0852,0.0,-3.884,272.5852,0.0,,,
LINE,MuroBaj,,,,,,,,,-1.084,271.4852,0.0,-1.084,269.2852,0.0,,,
LINE,MuroBaj,,,,,,,,,-0.934,271.4852,0.0,-0.934,269.2852,0.0,,,
LINE,PUERTAS,,,,,,,,,-0.9693,271.4477,0.0,-0.9693,269.2952,0.0,,,
LINE,PUERTAS,,,,,,,,,-1.0053,271.4477,0.0,-1.0053,269.2952,0.0,,,
LINE,PUERTAS,,,,,,,,,-1.0093,271.4477,0.0,-1.0093,269.2952,0.0,,,
LINE,PUERTAS,,,,,,,,,-0.9733,271.4477,0.0,-0.9733,269.2952,0.0,,,
INSERT,PUERTAS,,,,,,,,,,,,,,,,,
INSERT,PUERTAS,,,,,,,,,,,,,,,,,
INSERT,PUERTAS,,,,,,,,,,,,,,,,,
INSERT,PUERTAS,,,,,,,,,,,,,,,,,
INSERT,PUERTAS,,,,,,,,,,,,,,,,,
LWPOLYLINE,PUERTAS,,,,,,"[[-1.0093, 269.2952], [-0.9693, 269.2952], [-0.9693, 269.2852], [-1.0093, 269.2852]]",4.0,True,,,,,,,,,
LWPOLYLINE,TEJA ANDINA,,,,,,"[[-1.059, 273.0852], [-1.0456, 273.1334], [-0.7657, 273.0764], [-0.771, 273.0571], [-0.4911, 273.0001], [-0.4964, 272.9809], [-0.2165, 272.9239], [-0.2218, 272.9046], [0.0581, 272.8476], [0.0528, 272.8283], [0.3327, 272.7713], [0.3274, 272.752], [0.6073, 272.695], [0.602, 272.6757], [0.8819, 272.6187], [0.8766, 272.5995], [1.1565, 272.5425], [1.1512, 272.5232], [1.4311, 272.4662], [1.4258, 272.4469], [1.7057, 272.3899], [1.7004, 272.3706], [1.9803, 272.3136], [1.9754, 272.296], [2.232, 272.2437], [2.2133, 272.1763], [-1.059, 273.0852]]",27.0,False,,,,,,,,,
LWPOLYLINE,TEJA ANDINA,,,,,,"[[-4.01, 272.1639], [-1.059, 273.0852], [-1.0739, 273.133], [-1.3519, 273.0671], [-1.346, 273.048], [-1.624, 272.9822], [-1.618, 272.9631], [-1.896, 272.8973], [-1.8901, 272.8782], [-2.1681, 272.8123], [-2.1621, 272.7932], [-2.4401, 272.7274], [-2.4342, 272.7083], [-2.7122, 272.6425], [-2.7062, 272.6234], [-2.9842, 272.5575], [-2.9783, 272.5384], [-3.2563, 272.4726], [-3.2503, 272.4535], [-3.5283, 272.3877], [-3.5224, 272.3686], [-3.8004, 272.3027], [-3.7953, 272.2865], [-4.0309, 272.2308], [-4.01, 272.1639]]",25.0,False,,,,,,,,,
ARC,TEJA ANDINA,-1.059,273.1219,0.07,0.0,181.6057,,,,,,,,,,,,
ARC,TEJA ANDINA,-1.059,273.1219,0.06,1.9517,179.6174,,,,,,,,,,,,
ARC,TEJA ANDINA,-1.059,273.1219,0.05,4.7117,176.8045,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
LINE,OTROS,,,,,,,,,0.8989,271.2852,0.0,0.8989,269.5852,0.0,,,
LINE,OTROS,,,,,,,,,0.8989,271.2852,0.0,1.9036,271.2852,0.0,,,
HATCH,OTROS,,,,,,,,,,,,,,,,,
INSERT,NIVELES,,,,,,,,,,,,,,,,,
MTEXT,TEXTO,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;SS.HH.},-0.0663,269.7565
INSERT,NIVELES,,,,,,,,,,,,,,,,,
MTEXT,TEXTO,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;DORMITORIO},-2.5289,269.7565
MTEXT,TEXTO,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;DORMITORIO},-2.5289,269.7565
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
MULTILEADER,TEXTOS DETALLES,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
DIMENSION,COTAS,,,,,,,,,,,,,,,,,
INSERT,0,,,,,,,,,,,,,,,,,
MTEXT,TEXTOS,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;\LCORTE B-B\P\fArial|b0|i0|c0|p34;\H0.7x;\lESCALA: 1/50},-1.6651,265.6016
MTEXT,TEXTOS,,,,,,,,,,,,,,,{\fArial|b1|i0|c0|p34;\LPRIMER NIVEL\P\lPLANTA\L\P\fArial|b0|i0|c0|p34;\H0.7x;\lESCALA: 1/50},-1.518,276.0574
